user_id,page,version,,,
605778,payment_page,B,,,
787303,payment_page,A,,,
507807,payment_page,B,,,
389895,payment_page,B,,,
753771,payment_page,A,,,
998695,payment_page,A,,,
796703,payment_page,A,,,
676818,payment_page,B,,,
562962,payment_page,A,,,
750109,payment_page,B,,,
697878,payment_page,B,,,
674480,payment_page,B,,,
469229,payment_page,A,,,
593138,payment_page,B,,,
503837,payment_page,B,,,
176809,payment_page,A,,,
25667,payment_page,B,,,
721225,payment_page,A,,,
799493,payment_page,A,,,
394119,payment_page,A,,,
330284,payment_page,B,,,
543124,payment_page,A,,,
244315,payment_page,A,,,
625441,payment_page,B,,,
676902,payment_page,B,,,
743725,payment_page,B,,,
875186,payment_page,B,,,
128910,payment_page,B,,,
699475,payment_page,B,,,
22295,payment_page,A,,,
235301,payment_page,B,,,
894357,payment_page,A,,,
402750,payment_page,A,,,
628198,payment_page,B,,,
952116,payment_page,A,,,
716869,payment_page,A,,,
26493,payment_page,A,,,
124874,payment_page,B,,,
746666,payment_page,B,,,
105317,payment_page,A,,,
973616,payment_page,B,,,
814182,payment_page,A,,,
625031,payment_page,A,,,
834922,payment_page,A,,,
856671,payment_page,B,,,
792862,payment_page,B,,,
968342,payment_page,B,,,
408597,payment_page,B,,,
461332,payment_page,B,,,
774755,payment_page,A,,,
700568,payment_page,B,,,
378156,payment_page,A,,,
833438,payment_page,B,,,
22802,payment_page,A,,,
930461,payment_page,B,,,
480253,payment_page,A,,,
337355,payment_page,B,,,
80134,payment_page,A,,,
90652,payment_page,A,,,
904901,payment_page,B,,,
976138,payment_page,A,,,
43800,payment_page,A,,,
722291,payment_page,B,,,
524487,payment_page,B,,,
416573,payment_page,B,,,
212159,payment_page,A,,,
343939,payment_page,B,,,
151074,payment_page,A,,,
420754,payment_page,B,,,
655591,payment_page,B,,,
241029,payment_page,B,,,
697239,payment_page,B,,,
288354,payment_page,B,,,
96073,payment_page,A,,,
298877,payment_page,B,,,
589518,payment_page,A,,,
257775,payment_page,B,,,
433842,payment_page,B,,,
781440,payment_page,B,,,
495056,payment_page,A,,,
600424,payment_page,A,,,
419234,payment_page,B,,,
701875,payment_page,B,,,
213154,payment_page,A,,,
513987,payment_page,B,,,
652470,payment_page,A,,,
928659,payment_page,A,,,
598195,payment_page,B,,,
371194,payment_page,A,,,
181205,payment_page,A,,,
275831,payment_page,A,,,
608473,payment_page,B,,,
109844,payment_page,B,,,
523931,payment_page,B,,,
819864,payment_page,B,,,
173113,payment_page,B,,,
900436,payment_page,B,,,
339172,payment_page,A,,,
737852,payment_page,B,,,
560189,payment_page,B,,,
55174,payment_page,B,,,
694836,payment_page,B,,,
593957,payment_page,B,,,
371719,payment_page,B,,,
280705,payment_page,A,,,
769574,payment_page,B,,,
770149,payment_page,A,,,
280193,payment_page,A,,,
141015,payment_page,B,,,
490283,payment_page,A,,,
525888,payment_page,A,,,
497899,payment_page,A,,,
252088,payment_page,B,,,
373656,payment_page,B,,,
701372,payment_page,A,,,
679051,payment_page,A,,,
168122,payment_page,A,,,
833670,payment_page,B,,,
73235,payment_page,A,,,
13816,payment_page,B,,,
590780,payment_page,B,,,
764956,payment_page,A,,,
69619,payment_page,A,,,
279514,payment_page,B,,,
272097,payment_page,B,,,
522202,payment_page,B,,,
234322,payment_page,A,,,
245272,payment_page,A,,,
37725,payment_page,A,,,
697247,payment_page,A,,,
972053,payment_page,A,,,
903150,payment_page,B,,,
392552,payment_page,A,,,
76737,payment_page,A,,,
292559,payment_page,A,,,
900003,payment_page,A,,,
102931,payment_page,A,,,
450516,payment_page,B,,,
71809,payment_page,A,,,
598018,payment_page,B,,,
513444,payment_page,B,,,
761202,payment_page,A,,,
226502,payment_page,A,,,
615264,payment_page,B,,,
389018,payment_page,A,,,
530733,payment_page,A,,,
411202,payment_page,A,,,
766515,payment_page,B,,,
360975,payment_page,B,,,
440750,payment_page,A,,,
884194,payment_page,B,,,
443377,payment_page,A,,,
342801,payment_page,A,,,
448011,payment_page,B,,,
180821,payment_page,B,,,
455623,payment_page,B,,,
483261,payment_page,B,,,
9649,payment_page,B,,,
891407,payment_page,B,,,
775883,payment_page,A,,,
263482,payment_page,A,,,
776737,payment_page,B,,,
634836,payment_page,B,,,
602611,payment_page,B,,,
351640,payment_page,A,,,
329410,payment_page,B,,,
515439,payment_page,B,,,
758088,payment_page,A,,,
391468,payment_page,A,,,
9796,payment_page,B,,,
83158,payment_page,A,,,
895400,payment_page,A,,,
541670,payment_page,A,,,
246011,payment_page,A,,,
402271,payment_page,B,,,
855793,payment_page,B,,,
258146,payment_page,B,,,
999315,payment_page,A,,,
639103,payment_page,B,,,
486169,payment_page,A,,,
193259,payment_page,B,,,
849393,payment_page,A,,,
181174,payment_page,B,,,
290602,payment_page,A,,,
169773,payment_page,B,,,
27403,payment_page,A,,,
284074,payment_page,A,,,
86629,payment_page,B,,,
82744,payment_page,B,,,
466743,payment_page,B,,,
111757,payment_page,A,,,
336394,payment_page,A,,,
147612,payment_page,A,,,
69098,payment_page,A,,,
478990,payment_page,B,,,
788514,payment_page,B,,,
701721,payment_page,B,,,
675995,payment_page,B,,,
312399,payment_page,B,,,
363044,payment_page,B,,,
107792,payment_page,B,,,
143291,payment_page,B,,,
241329,payment_page,A,,,
574470,payment_page,A,,,
700751,payment_page,B,,,
833015,payment_page,B,,,
986457,payment_page,B,,,
492498,payment_page,B,,,
981594,payment_page,A,,,
753037,payment_page,B,,,
572021,payment_page,B,,,
178409,payment_page,B,,,
702117,payment_page,A,,,
936245,payment_page,B,,,
530893,payment_page,B,,,
290298,payment_page,B,,,
15181,payment_page,A,,,
6510,payment_page,A,,,
517478,payment_page,A,,,
137103,payment_page,A,,,
435207,payment_page,B,,,
254741,payment_page,B,,,
249773,payment_page,A,,,
982161,payment_page,B,,,
618376,payment_page,A,,,
633377,payment_page,A,,,
985179,payment_page,B,,,
837349,payment_page,B,,,
191112,payment_page,A,,,
686370,payment_page,B,,,
528289,payment_page,B,,,
30217,payment_page,A,,,
264974,payment_page,B,,,
225638,payment_page,A,,,
379146,payment_page,B,,,
460989,payment_page,B,,,
792301,payment_page,A,,,
474709,payment_page,B,,,
250283,payment_page,A,,,
244166,payment_page,A,,,
614563,payment_page,B,,,
674513,payment_page,A,,,
561841,payment_page,A,,,
775920,payment_page,B,,,
369724,payment_page,B,,,
123053,payment_page,A,,,
302165,payment_page,B,,,
615632,payment_page,A,,,
147192,payment_page,B,,,
427689,payment_page,A,,,
418307,payment_page,B,,,
797513,payment_page,B,,,
988121,payment_page,A,,,
534805,payment_page,B,,,
958463,payment_page,B,,,
97927,payment_page,B,,,
664261,payment_page,B,,,
233763,payment_page,A,,,
28088,payment_page,A,,,
135587,payment_page,A,,,
272619,payment_page,B,,,
998450,payment_page,A,,,
485919,payment_page,B,,,
151812,payment_page,B,,,
204498,payment_page,A,,,
582815,payment_page,A,,,
377921,payment_page,B,,,
98009,payment_page,A,,,
145841,payment_page,B,,,
522538,payment_page,A,,,
724505,payment_page,A,,,
434627,payment_page,A,,,
314942,payment_page,B,,,
657606,payment_page,A,,,
469947,payment_page,B,,,
464337,payment_page,B,,,
604395,payment_page,B,,,
779512,payment_page,B,,,
131174,payment_page,A,,,
468952,payment_page,A,,,
274919,payment_page,B,,,
102957,payment_page,B,,,
500660,payment_page,B,,,
292957,payment_page,A,,,
746276,payment_page,B,,,
599990,payment_page,A,,,
551846,payment_page,B,,,
588190,payment_page,B,,,
16031,payment_page,B,,,
312537,payment_page,B,,,
122212,payment_page,A,,,
931435,payment_page,A,,,
936045,payment_page,B,,,
81105,payment_page,A,,,
147184,payment_page,B,,,
68942,payment_page,B,,,
917428,payment_page,A,,,
876905,payment_page,A,,,
717341,payment_page,B,,,
201411,payment_page,B,,,
423604,payment_page,A,,,
226764,payment_page,B,,,
797926,payment_page,B,,,
281731,payment_page,B,,,
479564,payment_page,A,,,
930878,payment_page,A,,,
521733,payment_page,B,,,
695114,payment_page,A,,,
927232,payment_page,B,,,
388498,payment_page,A,,,
838572,payment_page,B,,,
950703,payment_page,B,,,
324131,payment_page,A,,,
536348,payment_page,A,,,
889762,payment_page,B,,,
404200,payment_page,B,,,
193776,payment_page,B,,,
745555,payment_page,A,,,
733933,payment_page,B,,,
462103,payment_page,A,,,
878524,payment_page,A,,,
69068,payment_page,A,,,
32983,payment_page,B,,,
492867,payment_page,B,,,
850714,payment_page,B,,,
837799,payment_page,B,,,
582439,payment_page,B,,,
599679,payment_page,A,,,
703371,payment_page,A,,,
516732,payment_page,A,,,
954458,payment_page,A,,,
236857,payment_page,A,,,
843191,payment_page,A,,,
888137,payment_page,A,,,
92891,payment_page,B,,,
574415,payment_page,A,,,
264160,payment_page,B,,,
403470,payment_page,A,,,
653691,payment_page,A,,,
418508,payment_page,A,,,
759854,payment_page,A,,,
945828,payment_page,B,,,
77119,payment_page,B,,,
163136,payment_page,A,,,
348088,payment_page,A,,,
961032,payment_page,A,,,
295654,payment_page,B,,,
904546,payment_page,B,,,
308332,payment_page,B,,,
256317,payment_page,B,,,
411723,payment_page,A,,,
366103,payment_page,B,,,
381773,payment_page,A,,,
148678,payment_page,B,,,
259215,payment_page,B,,,
553829,payment_page,A,,,
504055,payment_page,B,,,
835472,payment_page,A,,,
38525,payment_page,A,,,
550952,payment_page,B,,,
975859,payment_page,A,,,
483351,payment_page,B,,,
836066,payment_page,B,,,
607079,payment_page,A,,,
553505,payment_page,A,,,
979611,payment_page,B,,,
216558,payment_page,A,,,
704999,payment_page,B,,,
334469,payment_page,A,,,
914192,payment_page,A,,,
662959,payment_page,A,,,
26522,payment_page,B,,,
102950,payment_page,B,,,
58170,payment_page,B,,,
451287,payment_page,B,,,
854327,payment_page,B,,,
407846,payment_page,B,,,
840274,payment_page,A,,,
671659,payment_page,A,,,
171980,payment_page,B,,,
150161,payment_page,B,,,
13376,payment_page,B,,,
400720,payment_page,B,,,
639727,payment_page,A,,,
188976,payment_page,A,,,
653185,payment_page,B,,,
830532,payment_page,A,,,
184291,payment_page,A,,,
771821,payment_page,A,,,
198030,payment_page,B,,,
746353,payment_page,A,,,
104721,payment_page,B,,,
880978,payment_page,B,,,
856338,payment_page,B,,,
131772,payment_page,B,,,
986247,payment_page,A,,,
867807,payment_page,A,,,
584278,payment_page,A,,,
503829,payment_page,B,,,
42645,payment_page,A,,,
401087,payment_page,B,,,
103964,payment_page,B,,,
640856,payment_page,B,,,
826376,payment_page,A,,,
791246,payment_page,B,,,
243843,payment_page,B,,,
816697,payment_page,A,,,
111833,payment_page,B,,,
648758,payment_page,B,,,
991472,payment_page,A,,,
941606,payment_page,A,,,
924884,payment_page,B,,,
277592,payment_page,A,,,
326677,payment_page,B,,,
935647,payment_page,B,,,
878307,payment_page,A,,,
696002,payment_page,A,,,
711632,payment_page,A,,,
176373,payment_page,B,,,
241709,payment_page,B,,,
835521,payment_page,B,,,
741372,payment_page,B,,,
694042,payment_page,B,,,
697493,payment_page,B,,,
640238,payment_page,A,,,
433854,payment_page,B,,,
216635,payment_page,A,,,
290514,payment_page,B,,,
712467,payment_page,B,,,
59769,payment_page,B,,,
804802,payment_page,A,,,
784032,payment_page,A,,,
698205,payment_page,B,,,
514387,payment_page,B,,,
526670,payment_page,A,,,
581987,payment_page,A,,,
607509,payment_page,B,,,
859055,payment_page,A,,,
940876,payment_page,B,,,
17953,payment_page,A,,,
869943,payment_page,B,,,
983221,payment_page,A,,,
679773,payment_page,B,,,
698416,payment_page,A,,,
930170,payment_page,A,,,
428917,payment_page,A,,,
61330,payment_page,A,,,
787180,payment_page,A,,,
86460,payment_page,A,,,
672634,payment_page,B,,,
795220,payment_page,B,,,
211459,payment_page,A,,,
263228,payment_page,A,,,
569395,payment_page,A,,,
700944,payment_page,B,,,
877995,payment_page,B,,,
557862,payment_page,A,,,
783726,payment_page,A,,,
331308,payment_page,B,,,
753424,payment_page,A,,,
380011,payment_page,B,,,
75228,payment_page,A,,,
689159,payment_page,A,,,
186538,payment_page,A,,,
379724,payment_page,A,,,
809126,payment_page,B,,,
678132,payment_page,B,,,
960996,payment_page,A,,,
247128,payment_page,A,,,
46885,payment_page,B,,,
369190,payment_page,A,,,
513186,payment_page,B,,,
494534,payment_page,B,,,
260404,payment_page,A,,,
315184,payment_page,A,,,
39677,payment_page,A,,,
966163,payment_page,A,,,
836207,payment_page,B,,,
929222,payment_page,A,,,
294009,payment_page,A,,,
312727,payment_page,B,,,
702109,payment_page,A,,,
892129,payment_page,B,,,
40503,payment_page,B,,,
920041,payment_page,B,,,
421036,payment_page,B,,,
687244,payment_page,A,,,
321769,payment_page,B,,,
734188,payment_page,A,,,
893252,payment_page,B,,,
981088,payment_page,B,,,
623448,payment_page,B,,,
585721,payment_page,A,,,
580627,payment_page,B,,,
448786,payment_page,B,,,
792167,payment_page,A,,,
245266,payment_page,A,,,
717905,payment_page,B,,,
523458,payment_page,A,,,
251312,payment_page,A,,,
558830,payment_page,B,,,
965630,payment_page,A,,,
733831,payment_page,B,,,
72944,payment_page,A,,,
598329,payment_page,B,,,
113182,payment_page,B,,,
845069,payment_page,A,,,
886102,payment_page,B,,,
183936,payment_page,B,,,
833346,payment_page,B,,,
517588,payment_page,A,,,
173236,payment_page,B,,,
56479,payment_page,A,,,
200802,payment_page,A,,,
400664,payment_page,A,,,
1549,payment_page,A,,,
337900,payment_page,A,,,
432747,payment_page,B,,,
808733,payment_page,B,,,
686473,payment_page,B,,,
168539,payment_page,B,,,
93534,payment_page,A,,,
365738,payment_page,A,,,
236739,payment_page,A,,,
120559,payment_page,A,,,
741396,payment_page,B,,,
918188,payment_page,B,,,
187552,payment_page,B,,,
94291,payment_page,B,,,
911540,payment_page,A,,,
575731,payment_page,A,,,
972955,payment_page,A,,,
651142,payment_page,B,,,
242198,payment_page,B,,,
751386,payment_page,B,,,
181506,payment_page,A,,,
32894,payment_page,A,,,
112136,payment_page,B,,,
131290,payment_page,A,,,
791555,payment_page,B,,,
215189,payment_page,A,,,
243783,payment_page,A,,,
682425,payment_page,B,,,
574885,payment_page,A,,,
855736,payment_page,A,,,
66489,payment_page,B,,,
397462,payment_page,A,,,
798205,payment_page,A,,,
368733,payment_page,B,,,
518205,payment_page,A,,,
626916,payment_page,A,,,
703838,payment_page,A,,,
479029,payment_page,A,,,
795005,payment_page,A,,,
7041,payment_page,B,,,
728266,payment_page,A,,,
852145,payment_page,A,,,
657026,payment_page,A,,,
783462,payment_page,B,,,
799292,payment_page,B,,,
537845,payment_page,A,,,
26746,payment_page,B,,,
898109,payment_page,B,,,
13947,payment_page,B,,,
922447,payment_page,A,,,
627960,payment_page,A,,,
825442,payment_page,A,,,
124809,payment_page,A,,,
682553,payment_page,A,,,
173683,payment_page,B,,,
873286,payment_page,A,,,
264911,payment_page,B,,,
818075,payment_page,B,,,
647500,payment_page,B,,,
53482,payment_page,B,,,
467234,payment_page,A,,,
48784,payment_page,A,,,
490488,payment_page,A,,,
314021,payment_page,A,,,
73371,payment_page,B,,,
397193,payment_page,A,,,
723542,payment_page,A,,,
116548,payment_page,A,,,
304156,payment_page,B,,,
180320,payment_page,B,,,
919847,payment_page,B,,,
536950,payment_page,B,,,
724085,payment_page,B,,,
849565,payment_page,B,,,
736618,payment_page,B,,,
574259,payment_page,A,,,
118077,payment_page,A,,,
409758,payment_page,A,,,
597136,payment_page,B,,,
63963,payment_page,A,,,
649554,payment_page,A,,,
541013,payment_page,B,,,
667668,payment_page,B,,,
899098,payment_page,A,,,
398326,payment_page,A,,,
247913,payment_page,A,,,
289638,payment_page,B,,,
932463,payment_page,A,,,
849377,payment_page,A,,,
644839,payment_page,B,,,
264968,payment_page,B,,,
232602,payment_page,B,,,
77145,payment_page,A,,,
826337,payment_page,A,,,
904504,payment_page,A,,,
822338,payment_page,A,,,
542001,payment_page,A,,,
112065,payment_page,B,,,
283098,payment_page,B,,,
439121,payment_page,B,,,
213096,payment_page,A,,,
731555,payment_page,A,,,
371026,payment_page,A,,,
649482,payment_page,B,,,
39685,payment_page,B,,,
437784,payment_page,A,,,
291186,payment_page,A,,,
75722,payment_page,A,,,
816691,payment_page,B,,,
399345,payment_page,B,,,
870345,payment_page,A,,,
516292,payment_page,B,,,
11402,payment_page,B,,,
496218,payment_page,A,,,
293319,payment_page,B,,,
677935,payment_page,B,,,
222485,payment_page,B,,,
503566,payment_page,B,,,
344587,payment_page,B,,,
176781,payment_page,A,,,
705687,payment_page,A,,,
901505,payment_page,A,,,
697141,payment_page,B,,,
526229,payment_page,B,,,
200749,payment_page,A,,,
324903,payment_page,B,,,
663590,payment_page,B,,,
561140,payment_page,A,,,
800545,payment_page,A,,,
910928,payment_page,A,,,
11715,payment_page,B,,,
494168,payment_page,A,,,
57704,payment_page,A,,,
500912,payment_page,A,,,
100833,payment_page,B,,,
440800,payment_page,A,,,
839628,payment_page,A,,,
174210,payment_page,A,,,
105676,payment_page,A,,,
203696,payment_page,A,,,
967649,payment_page,B,,,
893870,payment_page,B,,,
777624,payment_page,A,,,
41853,payment_page,B,,,
711487,payment_page,B,,,
412112,payment_page,A,,,
305360,payment_page,A,,,
217122,payment_page,A,,,
742156,payment_page,A,,,
313126,payment_page,A,,,
793088,payment_page,A,,,
436649,payment_page,B,,,
640146,payment_page,B,,,
872565,payment_page,A,,,
505215,payment_page,B,,,
328212,payment_page,A,,,
547259,payment_page,B,,,
118869,payment_page,A,,,
608058,payment_page,B,,,
366974,payment_page,B,,,
213056,payment_page,A,,,
654808,payment_page,B,,,
526296,payment_page,A,,,
276233,payment_page,B,,,
905157,payment_page,B,,,
935892,payment_page,A,,,
160401,payment_page,A,,,
88745,payment_page,B,,,
198004,payment_page,B,,,
17979,payment_page,B,,,
126503,payment_page,B,,,
133451,payment_page,A,,,
667656,payment_page,A,,,
9477,payment_page,A,,,
374681,payment_page,A,,,
316645,payment_page,B,,,
958788,payment_page,A,,,
623096,payment_page,B,,,
296976,payment_page,B,,,
122651,payment_page,A,,,
125432,payment_page,A,,,
530697,payment_page,A,,,
341158,payment_page,B,,,
362464,payment_page,B,,,
982670,payment_page,B,,,
191815,payment_page,A,,,
506199,payment_page,B,,,
63792,payment_page,B,,,
154290,payment_page,A,,,
351112,payment_page,B,,,
623755,payment_page,A,,,
543629,payment_page,A,,,
872244,payment_page,A,,,
450646,payment_page,A,,,
548872,payment_page,A,,,
823713,payment_page,A,,,
675633,payment_page,B,,,
660702,payment_page,A,,,
437529,payment_page,B,,,
66277,payment_page,A,,,
104187,payment_page,B,,,
467597,payment_page,A,,,
474170,payment_page,A,,,
518491,payment_page,B,,,
771520,payment_page,A,,,
598397,payment_page,A,,,
650524,payment_page,A,,,
194026,payment_page,A,,,
145090,payment_page,B,,,
965916,payment_page,B,,,
679284,payment_page,A,,,
664563,payment_page,B,,,
607592,payment_page,B,,,
97770,payment_page,B,,,
684478,payment_page,A,,,
792138,payment_page,B,,,
929676,payment_page,B,,,
959885,payment_page,B,,,
25843,payment_page,A,,,
930763,payment_page,A,,,
265310,payment_page,B,,,
102460,payment_page,A,,,
669413,payment_page,B,,,
843734,payment_page,A,,,
948818,payment_page,B,,,
294686,payment_page,A,,,
861842,payment_page,A,,,
174694,payment_page,A,,,
339746,payment_page,A,,,
132397,payment_page,B,,,
272571,payment_page,A,,,
817293,payment_page,A,,,
630600,payment_page,B,,,
552139,payment_page,B,,,
553881,payment_page,B,,,
230055,payment_page,A,,,
605923,payment_page,B,,,
220068,payment_page,B,,,
277999,payment_page,A,,,
530197,payment_page,B,,,
647269,payment_page,B,,,
604860,payment_page,A,,,
3962,payment_page,B,,,
624801,payment_page,B,,,
65993,payment_page,B,,,
586902,payment_page,B,,,
248801,payment_page,A,,,
14647,payment_page,B,,,
924055,payment_page,A,,,
915670,payment_page,B,,,
290696,payment_page,B,,,
513379,payment_page,B,,,
625034,payment_page,A,,,
452294,payment_page,A,,,
540182,payment_page,B,,,
88119,payment_page,A,,,
450478,payment_page,B,,,
16667,payment_page,B,,,
812168,payment_page,B,,,
489757,payment_page,A,,,
284968,payment_page,B,,,
216284,payment_page,B,,,
224580,payment_page,B,,,
203704,payment_page,B,,,
262484,payment_page,A,,,
916461,payment_page,B,,,
71315,payment_page,A,,,
957087,payment_page,B,,,
239265,payment_page,A,,,
586308,payment_page,A,,,
937287,payment_page,A,,,
798200,payment_page,B,,,
525504,payment_page,A,,,
153716,payment_page,A,,,
801243,payment_page,B,,,
929102,payment_page,B,,,
829392,payment_page,B,,,
968310,payment_page,B,,,
333347,payment_page,A,,,
10810,payment_page,A,,,
42591,payment_page,B,,,
976657,payment_page,A,,,
676649,payment_page,B,,,
242366,payment_page,A,,,
165363,payment_page,B,,,
729835,payment_page,B,,,
551298,payment_page,B,,,
79913,payment_page,A,,,
169016,payment_page,A,,,
885549,payment_page,B,,,
976555,payment_page,B,,,
145478,payment_page,A,,,
787044,payment_page,B,,,
986098,payment_page,B,,,
128057,payment_page,B,,,
308825,payment_page,A,,,
524406,payment_page,B,,,
515297,payment_page,B,,,
679882,payment_page,A,,,
190121,payment_page,B,,,
956049,payment_page,B,,,
965576,payment_page,A,,,
578539,payment_page,B,,,
673609,payment_page,B,,,
860493,payment_page,A,,,
227898,payment_page,B,,,
255726,payment_page,B,,,
281024,payment_page,B,,,
885587,payment_page,B,,,
411181,payment_page,B,,,
233434,payment_page,B,,,
349261,payment_page,B,,,
923287,payment_page,A,,,
916080,payment_page,A,,,
376069,payment_page,B,,,
996946,payment_page,A,,,
7648,payment_page,A,,,
426710,payment_page,A,,,
871334,payment_page,B,,,
448338,payment_page,B,,,
499097,payment_page,B,,,
447576,payment_page,B,,,
911393,payment_page,B,,,
68316,payment_page,A,,,
234188,payment_page,B,,,
821479,payment_page,A,,,
590292,payment_page,B,,,
684474,payment_page,B,,,
521135,payment_page,A,,,
119699,payment_page,A,,,
868239,payment_page,A,,,
628223,payment_page,B,,,
5235,payment_page,A,,,
863890,payment_page,B,,,
360071,payment_page,B,,,
415535,payment_page,A,,,
738882,payment_page,B,,,
757435,payment_page,A,,,
902212,payment_page,A,,,
310096,payment_page,A,,,
264500,payment_page,A,,,
685396,payment_page,A,,,
871645,payment_page,A,,,
728588,payment_page,B,,,
496991,payment_page,A,,,
403581,payment_page,B,,,
56045,payment_page,B,,,
726624,payment_page,B,,,
781178,payment_page,A,,,
902335,payment_page,B,,,
661141,payment_page,A,,,
157202,payment_page,B,,,
71603,payment_page,A,,,
502752,payment_page,A,,,
390186,payment_page,A,,,
755109,payment_page,A,,,
246106,payment_page,A,,,
175759,payment_page,B,,,
371291,payment_page,B,,,
533685,payment_page,A,,,
211367,payment_page,A,,,
81195,payment_page,B,,,
859164,payment_page,B,,,
805710,payment_page,B,,,
629012,payment_page,B,,,
722595,payment_page,A,,,
123569,payment_page,B,,,
573493,payment_page,B,,,
291367,payment_page,A,,,
247158,payment_page,B,,,
595070,payment_page,B,,,
801023,payment_page,A,,,
162808,payment_page,B,,,
31940,payment_page,A,,,
682948,payment_page,B,,,
466070,payment_page,B,,,
969105,payment_page,A,,,
664801,payment_page,B,,,
248554,payment_page,A,,,
974744,payment_page,A,,,
225193,payment_page,A,,,
476075,payment_page,B,,,
432084,payment_page,B,,,
349939,payment_page,B,,,
786898,payment_page,B,,,
402006,payment_page,B,,,
71591,payment_page,B,,,
816635,payment_page,B,,,
585404,payment_page,B,,,
259818,payment_page,B,,,
18899,payment_page,B,,,
611792,payment_page,B,,,
390666,payment_page,A,,,
318904,payment_page,A,,,
173995,payment_page,B,,,
276854,payment_page,A,,,
108408,payment_page,B,,,
122248,payment_page,B,,,
661390,payment_page,A,,,
79501,payment_page,A,,,
383249,payment_page,B,,,
715370,payment_page,A,,,
834778,payment_page,A,,,
19330,payment_page,A,,,
381096,payment_page,B,,,
424827,payment_page,A,,,
142084,payment_page,A,,,
152725,payment_page,A,,,
51603,payment_page,A,,,
886303,payment_page,B,,,
313205,payment_page,A,,,
236427,payment_page,A,,,
345199,payment_page,B,,,
817673,payment_page,B,,,
61769,payment_page,B,,,
595500,payment_page,B,,,
563031,payment_page,B,,,
866056,payment_page,A,,,
469575,payment_page,B,,,
762690,payment_page,B,,,
996455,payment_page,B,,,
335381,payment_page,B,,,
813150,payment_page,A,,,
857979,payment_page,B,,,
465302,payment_page,B,,,
880120,payment_page,A,,,
918388,payment_page,A,,,
306292,payment_page,B,,,
451931,payment_page,B,,,
946948,payment_page,B,,,
526756,payment_page,B,,,
404567,payment_page,B,,,
887992,payment_page,B,,,
463101,payment_page,A,,,
137848,payment_page,A,,,
842231,payment_page,B,,,
257093,payment_page,A,,,
627560,payment_page,A,,,
94279,payment_page,A,,,
570700,payment_page,B,,,
165651,payment_page,B,,,
624235,payment_page,A,,,
745586,payment_page,B,,,
684789,payment_page,B,,,
826834,payment_page,B,,,
754224,payment_page,A,,,
987444,payment_page,B,,,
754345,payment_page,A,,,
480174,payment_page,B,,,
16567,payment_page,A,,,
774160,payment_page,A,,,
314547,payment_page,B,,,
575137,payment_page,B,,,
736772,payment_page,B,,,
479315,payment_page,B,,,
82177,payment_page,A,,,
782737,payment_page,A,,,
940093,payment_page,A,,,
812104,payment_page,A,,,
809121,payment_page,B,,,
166752,payment_page,A,,,
209640,payment_page,B,,,
314227,payment_page,B,,,
429305,payment_page,B,,,
816499,payment_page,A,,,
755682,payment_page,A,,,
481944,payment_page,A,,,
356805,payment_page,A,,,
184006,payment_page,A,,,
728281,payment_page,A,,,
269761,payment_page,B,,,
787801,payment_page,A,,,
936870,payment_page,B,,,
503306,payment_page,A,,,
250778,payment_page,B,,,
269752,payment_page,B,,,
902055,payment_page,A,,,
886691,payment_page,B,,,
407564,payment_page,B,,,
373993,payment_page,B,,,
400941,payment_page,B,,,
512412,payment_page,A,,,
362044,payment_page,B,,,
609223,payment_page,B,,,
254537,payment_page,B,,,
283076,payment_page,A,,,
573548,payment_page,A,,,
316881,payment_page,A,,,
312862,payment_page,A,,,
639065,payment_page,A,,,
47456,payment_page,A,,,
71940,payment_page,A,,,
275308,payment_page,A,,,
230128,payment_page,A,,,
120264,payment_page,B,,,
202139,payment_page,B,,,
482131,payment_page,A,,,
205268,payment_page,B,,,
723411,payment_page,A,,,
512030,payment_page,B,,,
923810,payment_page,B,,,
350299,payment_page,B,,,
20641,payment_page,A,,,
554082,payment_page,B,,,
734759,payment_page,B,,,
474251,payment_page,B,,,
721057,payment_page,B,,,
607807,payment_page,A,,,
936695,payment_page,B,,,
442338,payment_page,B,,,
127172,payment_page,B,,,
667291,payment_page,B,,,
403943,payment_page,B,,,
43349,payment_page,A,,,
227416,payment_page,B,,,
142580,payment_page,A,,,
877607,payment_page,A,,,
654591,payment_page,B,,,
671982,payment_page,A,,,
43357,payment_page,B,,,
917281,payment_page,B,,,
988652,payment_page,B,,,
834365,payment_page,A,,,
433508,payment_page,A,,,
704359,payment_page,A,,,
709005,payment_page,A,,,
220543,payment_page,A,,,
188251,payment_page,B,,,
794134,payment_page,A,,,
316806,payment_page,A,,,
6574,payment_page,A,,,
495419,payment_page,A,,,
563420,payment_page,A,,,
782857,payment_page,B,,,
181203,payment_page,B,,,
769917,payment_page,B,,,
406032,payment_page,B,,,
388893,payment_page,B,,,
161289,payment_page,A,,,
324117,payment_page,B,,,
397156,payment_page,A,,,
296646,payment_page,A,,,
738494,payment_page,B,,,
239853,payment_page,B,,,
637321,payment_page,A,,,
857211,payment_page,A,,,
973893,payment_page,A,,,
65493,payment_page,A,,,
204819,payment_page,A,,,
471495,payment_page,B,,,
102990,payment_page,B,,,
28879,payment_page,B,,,
176123,payment_page,A,,,
516662,payment_page,B,,,
487068,payment_page,B,,,
859628,payment_page,B,,,
997809,payment_page,B,,,
623869,payment_page,B,,,
712723,payment_page,B,,,
263707,payment_page,A,,,
541960,payment_page,A,,,
